1	0.32	12.04	0.13933409628592397	-0.9413600000000013
2	0.298	12.33	0.12950405661873937	-1.0024800000000011
3	0.266	12.518	0.11801683599171824	-1.0329600000000014
4	0.3	12.334	0.12470324652285507	-1.0313000000000012
5	0.314	11.989999999999998	0.14217736615489573	-0.9624200000000009
6	0.276	12.552	0.1165120824321354	-1.0858400000000015
7	0.332	11.681999999999999	0.1532001461901314	-0.9104200000000009
8	0.3	12.216	0.12736642305400353	-1.0054200000000013
9	0.292	12.326	0.12908148335913627	-0.9265000000000008
10	0.292	12.412	0.12584726642283192	-1.0301400000000014
11	0.318	12.149999999999999	0.1375968037413854	-0.965960000000001
12	0.308	12.064	0.13985393408122856	-0.9785000000000015
13	0.32999999999999996	11.962	0.14408651811632858	-0.891960000000001
14	0.312	12.11	0.13635390240916123	-0.9411600000000012
15	0.32999999999999996	12.12	0.13328830450735324	-0.9253600000000013
16	0.362	11.912	0.1471825957754273	-0.8290800000000008
17	0.31400000000000006	12.237999999999998	0.12434817849959234	-0.9430000000000011
18	0.31800000000000006	12.166	0.13190096508480495	-0.9572200000000013
19	0.38	11.546	0.1562756278331146	-0.7822800000000008
20	0.382	11.464	0.1546695826972204	-0.7851200000000008
21	0.42799999999999994	11.612	0.15622640534642454	-0.65322
22	0.35000000000000003	12.303999999999998	0.12420573428743657	-0.8152400000000007
23	0.32999999999999996	12.154	0.13189932205137195	-0.9226000000000012
24	0.35	11.9	0.13992975380510467	-0.8245600000000006
25	0.356	11.888	0.14765064078085657	-0.8380000000000007
26	0.354	11.962	0.14013714426935714	-0.8405200000000009
27	0.31999999999999995	12.528	0.11707151611318593	-0.8168000000000004
28	0.388	11.628	0.15272111537167546	-0.7433400000000004
29	0.29200000000000004	12.888	0.10695435930940042	-0.8526800000000003
30	0.344	12.336	0.13056531985242023	-0.7659600000000004
31	0.31	12.532000000000002	0.1239585625120568	-0.7980800000000003
32	0.346	12.128000000000002	0.13889063374109728	-0.7447600000000003
33	0.36999999999999994	12.232	0.1390987579654484	-0.72836
34	0.34	12.418000000000001	0.12223865346358294	-0.8084000000000005
35	0.336	12.248000000000001	0.1331450590996762	-0.7594200000000002
36	0.332	12.562000000000001	0.12293339535565603	-0.7535600000000001
37	0.32599999999999996	13.022	0.10332516708918504	-0.7671
38	0.352	12.232	0.1386569031799147	-0.7775000000000004
1	0.31200000000000006	12.436000000000002	0.12555714798956993	-0.909080000000001
2	0.336	11.93	0.14569145734909963	-0.8730400000000008
1	0.31200000000000006	12.436000000000002	0.12555714798956993	-0.909080000000001
2	0.336	11.93	0.14569145734909963	-0.8730400000000008
3	0.328	12.129999999999999	0.13651159733972054	-0.8887000000000012
4	0.348	12.292	0.13184369356668754	-0.7724200000000002
5	0.32999999999999996	12.150000000000002	0.1313725210486702	-0.8203400000000005
6	0.36999999999999994	12.026000000000002	0.14276508225956963	-0.7240400000000002
7	0.354	12.315999999999999	0.13246831828921696	-0.7014599999999999
8	0.378	12.405999999999999	0.13187968014272933	-0.6381199999999998
9	0.41000000000000003	12.315999999999999	0.1413591023258652	-0.6015999999999996
10	0.47400000000000003	11.748000000000001	0.1606672127904169	-0.5038399999999997
11	0.438	11.84	0.15301942396569562	-0.4687599999999996
12	0.45199999999999996	11.874	0.15601123739230988	-0.5082999999999995
